label,type,burnstatus,owning_age,StartDate,EndDate,pct_burn,area_ha
Girringun National Park/2002/W/2,WF,OUT,QPWS,2002-09-25,2002-09-25,0,3579.167927
Bulburin National Park/2002/W/1,WF,OUT,QPWS,2002-09-26,2002-09-26,0,848.7153656
Sundown National Park/2002/W/1,WF,OUT,QPWS,2002-09-27,2002-09-27,0,599.6576033
Mount Walsh National Park/2003/W/1,WF,OUT,QPWS,2002-09-29,2002-09-29,0,1001.077344
Lockyer National Park/2002/W/2,WF,OUT,QPWS,2002-10-01,2002-10-01,80,10039.63333
Diamondy State Forest/2002/W/1,WF,OUT,QPWS,2002-10-01,2002-10-01,85,277.4958039
Conondale National Park/2002/W/4,WF,OUT,QPWS,2002-10-02,2002-10-02,0,105.0842043
Conondale National Park/2002/W/5,WF,OUT,QPWS,2002-10-03,2002-10-03,0,335.7184925
Conondale National Park/2002/W/6,WF,OUT,QPWS,2002-10-04,2002-10-04,0,1247.582509
Bulleringa National Park/2001/W/1,WF,OUT,QPWS,2002-10-04,2002-10-04,0,48599.9876
Great Sandy National Park/2002/W/1,WF,OUT,QPWS,2002-10-09,2002-10-09,0,21.3296883
Ula Ula State Forest/2002/W/1,WF,OUT,QPWS,2002-10-11,2002-10-11,90,417.9262573
Carnarvon National Park/2002/W/2,WF,OUT,QPWS,2002-10-11,2002-10-11,35,21280.39148
Great Sandy National Park/2002/W/6,WF,OUT,QPWS,2002-10-13,2002-10-13,95,1810.160219
Lamington National Park/2002/W/1,WF,OUT,QPWS,2002-10-15,2002-10-15,0,568.2535569
Dunmore State Forest/2002/W/1,WF,OUT,QPWS,2002-10-15,2002-10-15,0,504.7723646
Rundle Range National Park/2002/W/1,WF,OUT,QPWS,2002-10-15,2002-10-15,75,40.13131669
Western Creek State Forest/2002/W/1,WF,OUT,QPWS,2002-10-16,2002-10-16,0,7.63447675
Braemar State Forest/2002/W/3,WF,OUT,QPWS,2002-10-16,2002-10-16,0,4.52076054
Girraween National Park/2002/W/1,WF,OUT,QPWS,2002-10-17,2002-10-17,90,6399.15022
Precipice National Park/2002/W/1,WF,OUT,QPWS,2002-10-17,2002-10-17,80,17378.26515
Conondale National Park/2002/W/7,WF,OUT,QPWS,2002-10-18,2002-10-18,0,3166.660684
Blackdown Tableland National Park/2002/W/1,WF,OUT,QPWS,2002-10-18,2002-10-18,0,52320.872
Main Range National Park/2002/W/2,WF,OUT,QPWS,2002-10-19,2002-10-19,0,896.4259956
Byfield National Park/2002/W/1,WF,OUT,QPWS,2002-10-20,2002-10-20,80,115.5169091
Eubenangee Swamp National Park/1991/W/2,WF,OUT,QPWS,2002-10-20,2002-10-20,0,507.6221046
Oakvale State Forest/2002/W/1,WF,OUT,QPWS,2002-10-21,2002-10-21,85,1316.793802
Western Creek State Forest/2002/W/2,WF,OUT,QPWS,2002-10-23,2002-10-23,0,1577.566345
Springbrook National Park/2002/W/1,WF,OUT,QPWS,2002-10-24,2002-10-24,0,2867.800196
Bellthorpe National Park/2002/W/6,WF,OUT,QPWS,2002-10-25,2002-10-25,100,492.1159841
Moreton Island National Park/2002/W/1,WF,OUT,QPWS,2002-10-27,2002-10-27,0,10191.0411
Braemar State Forest/2002/W/2,WF,OUT,QPWS,2002-10-30,2002-10-30,0,13.59892148
Kroombit Tops National Park/2002/W/1,WF,OUT,QPWS,2002-10-30,2002-10-30,0,981.1437026
Bellthorpe National Park/2002/W/5,WF,OUT,QPWS,2002-10-30,2002-10-30,90,365.4296465
Mount Coolum National Park/2002/W/1,WF,OUT,QPWS,2002-11-01,2002-11-01,98,73.46181638
Girringun Southern/2002/W/1,WF,OUT,QPWS,2002-11-02,2002-11-02,0,0.00517158
Mount Barney National Park/2002/W/2,WF,OUT,QPWS,2002-11-03,2002-11-03,0,1662.775134
Bribie Island National Park/2003/W/3,WF,OUT,QPWS,2002-11-03,2002-11-03,0,0.03414279
Wrattens National Park/2002/W/1,WF,OUT,QPWS,2002-11-07,2002-11-07,0,1790.01648
Springbrook National Park/2002/W/2,WF,OUT,QPWS,2002-11-09,2002-11-09,0,445.4530205
Conondale National Park/2002/W/8,WF,OUT,QPWS,2002-11-10,2002-11-10,0,191.2871414
Paluma Range National Park/2002/W/4,WF,OUT,QPWS,2002-11-14,2002-11-14,0,63.04654365
Paluma Range National Park/2002/W/2,WF,OUT,QPWS,2002-11-14,2002-11-14,0,192.5718228
Paluma Range National Park/2003/W/1,WF,OUT,QPWS,2002-11-14,2002-11-14,0,2085.125774
Nuga Nuga National Park/2002/W/1,WF,OUT,QPWS,2002-11-15,2002-11-15,50,29496.60889
Glen Rock State Forest/2002/W/1,WF,OUT,QPWS,2002-11-26,2002-11-26,0,983.2708071
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/2002/W/1,WF,OUT,QPWS,2002-11-26,2002-11-26,0,306485.8746
Paluma Range National Park/2002/W/5,WF,OUT,QPWS,2002-12-01,2002-12-01,0,1017.734516
Girringun National Park/2002/W/3,WF,OUT,QPWS,2002-12-02,2002-12-02,0,13558.18101
Yabba State Forest/2002/W/1,WF,OUT,QPWS,2002-12-04,2002-12-04,0,1103.22221
Wrattens National Park/2002/W/3,WF,OUT,QPWS,2002-12-04,2002-12-04,65,8092.627769
Expedition (Limited Depth) National Park/2002/W/1,WF,OUT,QPWS,2002-12-06,2002-12-06,0,40422.09558
Conondale National Park/2002/W/9,WF,OUT,QPWS,2002-12-06,2002-12-06,0,2363.06314
Blackbraes National Park/2002/W/1,WF,OUT,QPWS,2002-12-06,2002-12-06,95,31266.95966
Barakula State Forest/2002/W/2,WF,OUT,QPWS,2002-12-07,2002-12-07,75,526.9251203
Main Range National Park/2002/W/3,WF,OUT,QPWS,2002-12-09,2002-12-09,70,429.8739695
Rockybar State Forest/2002/W/1,WF,OUT,QPWS,2002-12-10,2002-12-10,75,13186.13657
Camooweal Caves National Park/2002/W/1,WF,OUT,QPWS,2002-12-10,2002-12-10,80,2084.015147
Dipperu National Park/2002/W/1,WF,OUT,QPWS,2002-12-11,2002-12-11,0,652.7096677
Bowling Green Bay National Park/2002/W/3,WF,OUT,QPWS,2002-12-11,2002-12-11,85,82.34914583
Great Sandy National Park/2002/W/2,WF,OUT,QPWS,2002-12-12,2002-12-12,0,1124.026881
Braemar State Forest/2002/W/1,WF,OUT,QPWS,2002-12-14,2002-12-14,0,104.9920553
Bellthorpe National Park/2002/W/1,WF,OUT,QPWS,2002-12-15,2002-12-15,0,7.78298508
Bellthorpe National Park/2002/W/2,WF,OUT,QPWS,2002-12-15,2002-12-15,0,18.48192764
Mount Barney National Park/2003/W/1,WF,OUT,QPWS,2002-12-17,2002-12-17,0,1260.853078
Great Sandy National Park/2002/W/4,WF,OUT,QPWS,2002-12-17,2002-12-17,0,2178.04182
Lochern National Park/NP/W/2016/001,WF,OUT,QPWS,2002-12-20,2002-12-21,0,89.92004658
Herberton Range National Park/2003/W/1,WF,OUT,QPWS,2002-12-24,2002-12-24,0,227.2539133
Great Sandy National Park/2004/W/1,WF,OUT,QPWS,2002-12-28,2003-01-04,100,9.82547998
Girringun National Park/2002/W/4,WF,OUT,QPWS,2002-12-28,2002-12-28,0,19193.37534
Great Sandy National Park/2002/W/3,WF,OUT,QPWS,2002-12-31,2002-12-31,0,2104.446248
Lonesome/2003/W/1,WF,OUT,QPWS,2003-01-01,2003-01-01,80,298.8072734
Noosa/2003/W/1,WF,OUT,QPWS,2003-01-01,2003-01-01,95,65.09143045
Noosa/2003/W/2,WF,OUT,QPWS,2003-01-01,2003-01-01,80,6.42371644
Noosa National Park/2003/W/1,WF,OUT,QPWS,2003-01-01,2003-01-01,80,16.95678933
Bowling Green Bay National Park/2003/W/1,WF,OUT,QPWS,2003-01-04,2003-01-04,95,50.66623516
Great Sandy National Park/2003/W/2,WF,OUT,QPWS,2003-01-10,2003-01-10,95,3195.140374
Beerwah State Forest/2003/W/1,WF,OUT,QPWS,2003-01-11,2003-01-11,0,18.68790925
Girringun National Park/2003/W/1,WF,OUT,QPWS,2003-01-13,2003-01-13,0,3189.866194
Kroombit Tops National Park/2003/W/2,WF,OUT,QPWS,2003-01-14,2003-01-14,0,88.53322275
Bellthorpe National Park/2003/W/1,WF,OUT,QPWS,2003-01-14,2003-01-14,0,21.55116542
Bania National Park/2003/W/1,WF,OUT,QPWS,2003-01-14,2003-01-14,0,4764.52998
Belington Hut State Forest/2003/W/1,WF,OUT,QPWS,2003-01-16,2003-01-16,90,232.7169371
Blackbraes National Park/2003/W/1,WF,OUT,QPWS,2003-01-19,2003-01-19,60,2531.229262
Castle Tower National Park/2003/W/2,WF,OUT,QPWS,2003-01-20,2003-01-20,0,9281.54568
Bowling Green Bay National Park/2004/W/1,WF,OUT,QPWS,2003-01-21,2003-01-21,50,921.0871547
White Rock Regional Park/2003/W/1,WF,OUT,QPWS,2003-01-26,2003-01-26,0,125.7330004
Kroombit Tops National Park/2003/W/1,WF,OUT,QPWS,2003-01-29,2003-01-29,0,3783.814093
Bribie Island National Park/2003/W/4,WF,OUT,QPWS,2003-01-31,2003-01-31,0,0.00612723
Crediton State Forest/2003/W/1,WF,OUT,QPWS,2003-02-01,2003-02-01,0,67.30339262
Poona National Park/2003/W/1,WF,OUT,QPWS,2003-02-02,2003-02-02,0,170.7844827
Hull River National Park/2003/W/1,WF,OUT,QPWS,2003-02-05,2003-02-05,0,54.4204898
Lockyer National Park/2003/W/6,WF,OUT,QPWS,2003-02-11,2003-02-11,100,63.49907138
Nuga Nuga National Park/2003/W/1,WF,OUT,QPWS,2003-02-15,2003-02-15,95,10.51323497
Paluma Range National Park/2003/W/2,WF,OUT,QPWS,2003-02-15,2003-02-15,0,217.0801978
Blackbraes National Park/2003/W/2,WF,OUT,QPWS,2003-03-07,2003-03-07,75,31.73927926
Paluma Range National Park/2003/W/3,WF,OUT,QPWS,2003-03-18,2003-03-18,0,214.6985416
Deepwater National Park/1997/W/1,WF,OUT,QPWS,2003-04-01,2003-04-01,0,340.3876295
Dalby State Forest/1998/W/1,WF,OUT,QPWS,2003-04-14,2003-04-14,0,2.22289986
Lockyer National Park/2003/W/2,WF,OUT,QPWS,2003-04-20,2003-04-20,100,9.5440997
Moreton Island National Park/2003/W/1,WF,OUT,QPWS,2003-04-20,2003-04-20,0,0.13805579
Burrum Coast National Park/2003/W/1,WF,OUT,QPWS,2003-05-24,2003-05-24,100,15.64146954
Lockyer National Park/2003/W/5,WF,OUT,QPWS,2003-05-27,2003-05-27,100,88.98020616
Bulleringa National Park/2003/W/1,WF,OUT,QPWS,2003-06-04,2003-06-04,90,383.0473826
Wondai State Forest/2003/W/1,WF,OUT,QPWS,2003-06-09,2003-06-09,0,3.58521601
Palmer Goldfield Regional Park/2003/W/1,WF,OUT,QPWS,2003-06-10,2003-06-10,70,1536.502938
Myora Regional Park/2003/W/1,WF,OUT,QPWS,2003-06-18,2003-06-18,10,5.90424591
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/2003/W/2,WF,OUT,QPWS,2003-07-14,2003-07-14,60,756.5207268
Rundle Range National Park/2003/W/1,WF,OUT,QPWS,2003-07-21,2003-07-21,80,18.1574119
Bribie Island National Park/2003/W/1,WF,OUT,QPWS,2003-07-22,2003-07-22,0,135.4116117
Bribie Island National Park/2003/W/2,WF,OUT,QPWS,2003-07-22,2003-07-22,0,444.7802171
Byfield State Forest/2001/W/1,WF,OUT,QPWS,2003-07-22,2003-07-22,0,317.450682
Byfield State Forest/2001/W/2,WF,OUT,QPWS,2003-07-22,2003-07-22,0,356.4314139
Wondai State Forest/2003/W/2,WF,OUT,QPWS,2003-08-01,2003-08-01,0,0.41468602
Wondai State Forest/2003/W/3,WF,OUT,QPWS,2003-08-01,2003-08-01,0,145.2955732
Wondai State Forest/2003/W/4,WF,OUT,QPWS,2003-08-01,2003-08-01,0,150.425168
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/2003/W/1,WF,OUT,QPWS,2003-08-01,2003-08-01,70,5208.391356
Paluma Range National Park/2003/W/4,WF,OUT,QPWS,2003-08-06,2003-08-06,0,334.1071196
Beerburrum/2004/W/1,WF,OUT,QPWS,2003-08-15,2003-08-15,98,0.20149177
Bowling Green Bay National Park/2003/W/4,WF,OUT,QPWS,2003-08-15,2003-08-15,80,118.6083985
Poona National Park/2003/W/2,WF,OUT,QPWS,2003-08-23,2003-08-23,0,588.5682185
Beerburrum West State Forest/2004/W/1,WF,OUT,QPWS,2003-08-23,2003-08-23,98,2.80985839
Bribie Island National Park/2003/W/5,WF,OUT,QPWS,2003-08-31,2003-08-31,0,0.07318436
Wonbah State Forest 2/2003/W/1,WF,OUT,QPWS,2003-09-01,2003-09-01,80,3962.120757
Bowling Green Bay National Park/2003/W/5,WF,OUT,QPWS,2003-09-02,2003-09-02,70,2256.593951
Bowling Green Bay National Park/2003/W/6,WF,OUT,QPWS,2003-09-02,2003-09-02,85,469.1913109
Woroon State Forest 2/2003/W/2,WF,OUT,QPWS,2003-09-04,2003-09-04,0,856.9959381
Main Range National Park/2003/W/4,WF,OUT,QPWS,2003-09-10,2003-09-10,4,4224.066461
Palmer Goldfield Regional Park/2003/W/2,WF,OUT,QPWS,2003-09-10,2003-09-10,70,1083.428845
Eurimbula National Park/2003/W/1,WF,OUT,QPWS,2003-09-11,2003-09-11,0,5348.381743
The Bluff State Forest/2003/W/1,WF,OUT,QPWS,2003-09-11,2003-09-11,0,1953.783889
Glen Rock State Forest/2003/W/1,WF,OUT,QPWS,2003-09-12,2003-09-12,97,1113.059567
Great Sandy National Park/2003/W/1,WF,OUT,QPWS,2003-09-12,2003-09-12,0,26.75692716
Kumbarilla State Forest/2003/W/1,WF,OUT,QPWS,2003-09-13,2003-09-13,0,65.35929902
Bingera National Park/2003/W/1,WF,OUT,QPWS,2003-09-13,2003-09-13,95,31.87286973
Beerwah State Forest/2003/W/2,WF,OUT,QPWS,2003-09-13,2003-09-13,99,20.41379248
Auburn State Forest/2003/W/1,WF,OUT,QPWS,2003-09-14,2003-09-14,90,789.1309477
Bania National Park/2003/W/2,WF,OUT,QPWS,2003-09-14,2003-09-14,80,502.1233052
Bania National Park/2003/W/4,WF,OUT,QPWS,2003-09-14,2003-09-14,80,1247.748613
Formartine State Forest/2003/W/1,WF,OUT,QPWS,2003-09-14,2003-09-14,100,4576.190804
Wondai State Forest/2003/W/6,WF,OUT,QPWS,2003-09-15,2003-09-15,0,695.9622994
Kumbarilla State Forest/2003/W/2,WF,OUT,QPWS,2003-09-15,2003-09-15,80,2.16785936
Pile Gully State Forest/2003/W/1,WF,OUT,QPWS,2003-09-15,2003-09-15,80,5501.993033
Conondale National Park/2003/W/1,WF,OUT,QPWS,2003-09-15,2003-09-15,0,164.9722317
Tamborine National Park/2003/W/1,WF,OUT,QPWS,2003-09-16,2003-09-16,0,22.03104244
Wondai State Forest/2003/W/5,WF,OUT,QPWS,2003-09-16,2003-09-16,0,242.8379837
Bowling Green Bay National Park/2003/W/2,WF,OUT,QPWS,2003-09-16,2003-09-16,85,1962.809169
Castle Tower National Park/2003/W/1,WF,OUT,QPWS,2003-09-17,2003-09-17,0,1739.544884
Clemant State Forest/2003/W/1,WF,OUT,QPWS,2003-09-17,2003-09-17,0,146.9763564
Paluma State Forest/2003/W/1,WF,OUT,QPWS,2003-09-17,2003-09-17,0,4210.585055
Nerang National Park/2003/W/1,WF,OUT,QPWS,2003-09-18,2003-09-18,100,69.17016803
Bellthorpe National Park/2003/W/4,WF,OUT,QPWS,2003-09-18,2003-09-18,0,8.13527066
Bellthorpe National Park/2003/W/2,WF,OUT,QPWS,2003-09-20,2003-09-20,0,210.4286704
Lockyer National Park/2003/W/3,WF,OUT,QPWS,2003-09-21,2003-09-21,100,1280.897939
Lockyer National Park/2003/W/7,WF,OUT,QPWS,2003-09-21,2003-09-21,85,994.6972453
Lockyer National Park/2003/W/8,WF,OUT,QPWS,2003-09-21,2003-09-21,75,865.6448809
Oakview/2003/W/1,WF,OUT,QPWS,2003-09-21,2003-09-21,0,29.62481767
Paluma Range National Park/2003/W/5,WF,OUT,QPWS,2003-09-21,2003-09-21,0,267.7783525
Gurgeena State Forest/2003/W/1,WF,OUT,QPWS,2003-09-22,2003-09-22,75,1218.076353
Lannercost State Forest/2003/W/1,WF,OUT,QPWS,2003-09-22,2003-09-22,0,2.80226425
Lannercost State Forest/2003/W/2,WF,OUT,QPWS,2003-09-23,2003-09-23,0,822.42432
Dalrymple National Park/2004/W/1,WF,OUT,QPWS,2003-09-27,2003-09-27,10,77.61847434
Bellthorpe National Park/2003/W/3,WF,OUT,QPWS,2003-09-29,2003-09-29,0,21.2251434
Girringun National Park/2003/W/2,WF,OUT,QPWS,2003-10-01,2003-10-01,0,17695.989
Girringun National Park/2003/W/5,WF,OUT,QPWS,2003-10-01,2003-10-01,85,1472.225467
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/2003/W/1,WF,OUT,QPWS,2003-10-01,2003-10-01,70,1937.146069
Batavia National Park (Cape York Peninsula Aboriginal Land)/2003/W/1,WF,OUT,QPWS,2003-10-01,2003-10-01,70,77051.62696
Conondale National Park/1994/W/13,WF,OUT,QPWS,2003-10-02,2003-10-02,0,71.36210304
Paluma Range National Park/2003/W/6,WF,OUT,QPWS,2003-10-03,2003-10-03,0,3874.635511
Woroon State Forest 2/2003/W/1,WF,OUT,QPWS,2003-10-04,2003-10-04,0,32.9617983
Bania National Park/2003/W/3,WF,OUT,QPWS,2003-10-04,2003-10-04,30,3143.318302
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/2003/W/1,WF,OUT,QPWS,2003-10-05,2003-10-05,100,310252.9279
Baldy Mountain Forest Reserve/2003/W/2,WF,OUT,QPWS,2003-10-06,2003-10-06,0,0.24684361
Baldy Mountain Forest Reserve/2003/W/1,WF,OUT,QPWS,2003-10-07,2003-10-07,0,49.55611836
Townsville Town Common Regional Park/2003/W/1,WF,OUT,QPWS,2003-10-10,2003-10-10,100,43.52816331
Palmer Goldfield Regional Park/2003/W/3,WF,OUT,QPWS,2003-10-10,2003-10-10,70,662.1663087
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/2003/W/4,WF,OUT,QPWS,2003-10-10,2003-10-10,70,117.3490682
Lockyer National Park/2003/W/4,WF,OUT,QPWS,2003-10-11,2003-10-11,100,784.3030932
Buckleys Hole Regional Park/2003/W/1,WF,OUT,QPWS,2003-10-13,2003-10-13,0,0.00866608
Bingera National Park/2003/W/2,WF,OUT,QPWS,2003-10-16,2003-10-16,85,27.3615019
Burrum Coast National Park/2003/W/2,WF,OUT,QPWS,2003-10-16,2003-10-16,85,86.94266859
Bingera National Park/2003/W/3,WF,OUT,QPWS,2003-10-19,2003-10-19,100,37.04987819
Burrum Coast National Park/2003/W/3,WF,OUT,QPWS,2003-10-22,2003-10-22,90,26.10694386
Bingera National Park/2003/W/4,WF,OUT,QPWS,2003-10-22,2003-10-22,80,13.61811222
Amamoor State Forest/2003/W/1,WF,OUT,QPWS,2003-10-25,2003-10-25,0,2.04179779
Wondai State Forest/2003/W/7,WF,OUT,QPWS,2003-10-27,2003-10-27,0,58.98385876
Western Creek State Forest/2003/W/1,WF,OUT,QPWS,2003-10-29,2003-10-29,70,2313.225151
Bellthorpe National Park/2003/W/5,WF,OUT,QPWS,2003-10-29,2003-10-29,70,19.62364274
Staaten River National Park/2003/W/1,WF,OUT,QPWS,2003-10-29,2003-10-29,75,1848.047994
Nerang National Park/2003/W/2,WF,OUT,QPWS,2003-10-30,2003-10-30,100,4.8653158
Castle Tower National Park/2003/W/3,WF,OUT,QPWS,2003-10-30,2003-10-30,0,262.0934777
Wrattens National Park/2004/W/1,WF,OUT,QPWS,2003-10-30,2003-10-30,100,86.97623141
Cudmore/2003/W/1,WF,OUT,QPWS,2003-10-30,2003-10-30,0,5930.641744
Carbrook Wetlands Regional Park 1/2003/W/1,WF,OUT,QPWS,2003-10-31,2003-10-31,75,121.89769
Braemar State Forest/2003/W/1,WF,OUT,QPWS,2003-11-01,2003-11-01,0,1.05141561
Staaten River National Park/2003/W/2,WF,OUT,QPWS,2003-11-01,2003-11-01,60,865287.0891
Tully Gorge National Park/2003/W/1,WF,OUT,QPWS,2003-11-01,2003-11-04,100,4.38352987
Great Sandy National Park/2003/W/3,WF,OUT,QPWS,2003-11-02,2003-11-02,60,12840.08009
Byfield State Forest/2003/W/2,WF,OUT,QPWS,2003-11-03,2003-11-03,50,12247.707
Rundle State Forest/2003/W/1,WF,OUT,QPWS,2003-11-03,2003-11-03,50,885.9383462
Koombooloomba National Park/2004/W/2,WF,OUT,QPWS,2003-11-03,2003-11-03,95,15.72284752
Conway National Park/2003/W/1,WF,OUT,QPWS,2003-11-04,2003-11-04,65,360.9803132
Oakvale State Forest/2003/W/1,WF,OUT,QPWS,2003-11-05,2003-11-05,100,588.772594
Wonbah State Forest 2/2003/W/2,WF,OUT,QPWS,2003-11-05,2003-11-05,80,5438.422873
Girramay National Park/2003/W/1,WF,OUT,QPWS,2003-11-05,2003-11-05,95,808.0773345
Palmer Goldfield Regional Park/2003/W/4,WF,OUT,QPWS,2003-11-10,2003-11-10,70,5246.575014
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/2003/W/3,WF,OUT,QPWS,2003-11-10,2003-11-10,70,6238.930825
Bania/2003/W/2,WF,OUT,QPWS,2003-11-12,2003-11-12,80,1022.446351
Bandana State Forest/2003/W/1,WF,OUT,QPWS,2003-11-13,2003-11-13,90,2793.469725
Blackwood National Park/2004/W/1,WF,OUT,QPWS,2003-11-13,2003-11-13,10,1.85091926
Parklands Regional Park/2003/W/1,WF,OUT,QPWS,2003-11-16,2003-11-16,100,0.98215877
Kurrimine Beach National Park/2004/W/1,WF,OUT,QPWS,2003-11-17,2003-11-17,70,1318.700491
Barakula State Forest/2003/W/1,WF,OUT,QPWS,2003-11-19,2003-11-19,0,6.61547469
Barakula State Forest/2003/W/2,WF,OUT,QPWS,2003-11-19,2003-11-19,0,0.53930686
Barakula State Forest/2003/W/3,WF,OUT,QPWS,2003-11-19,2003-11-19,0,3.75609079
GREAT SANDY NP/2003/W/1,WF,OUT,QPWS,2003-11-19,2003-11-19,0,9.43505401
Herberton Range National Park/2003/W/2,WF,OUT,QPWS,2003-11-19,2003-11-19,0,190.7253113
Tumoulin Forest Reserve/2003/W/1,WF,OUT,QPWS,2003-11-19,2003-11-19,95,479.7189829
Bingera National Park/2003/W/5,WF,OUT,QPWS,2003-11-20,2003-11-20,100,202.9347385
Bunya Mountains National Park/2003/W/1,WF,OUT,QPWS,2003-11-21,2003-11-21,75,579.989247
Girringun National Park/2003/W/3,WF,OUT,QPWS,2003-11-23,2003-11-23,70,3541.839236
Wooroonooran National Park/2003/W/1,WF,OUT,QPWS,2003-11-24,2003-11-24,90,1196.827593
Forty Mile Scrub National Park/2003/W/1,WF,OUT,QPWS,2003-11-24,2003-11-24,100,533.1211499
Undara Volcanic National Park/2003/W/1,WF,OUT,QPWS,2003-11-24,2003-11-24,96,135713.6849
Braemar State Forest/2003/W/2,WF,OUT,QPWS,2003-11-26,2003-11-26,80,28.59636026
Mount Whitfield Regional Park/2004/W/1,WF,OUT,QPWS,2003-11-27,2003-11-27,90,115.8887747
Girramay National Park/2003/W/2,WF,OUT,QPWS,2003-11-28,2003-11-28,50,16.46211031
Police Paddock Regional Park/2003/W/1,WF,OUT,QPWS,2003-11-30,2003-11-30,75,44.9231198
Kumbarilla State Forest/2003/W/3,WF,OUT,QPWS,2003-12-01,2003-12-01,80,2.26198226
McEuen State Forest/2003/W/1,WF,OUT,QPWS,2003-12-02,2003-12-02,85,23.54959623
Tablelands/2003/W/1,WF,OUT,QPWS,2003-12-03,2003-12-03,80,12.81053433
Wondai State Forest/2003/W/8,WF,OUT,QPWS,2003-12-08,2003-12-08,100,0.10209736
Wondai State Forest/2003/W/9,WF,OUT,QPWS,2003-12-08,2003-12-08,90,0.20437552
Bowling Green Bay National Park/2003/W/3,WF,OUT,QPWS,2003-12-08,2003-12-08,70,43.68031945
Baldy Mountain Forest Reserve/2004/W/1,WF,OUT,QPWS,2003-12-08,2003-12-08,100,5.30265353
Lannercost State Forest/2003/W/3,WF,OUT,QPWS,2003-12-08,2003-12-08,80,1.77582825
Gurgeena State Forest/2003/W/2,WF,OUT,QPWS,2003-12-12,2003-12-12,85,52.99818551
Girringun National Park/2003/W/4,WF,OUT,QPWS,2003-12-12,2003-12-12,90,63.12773648
Yelarbon State Forest/2004/W/1,WF,OUT,QPWS,2003-12-15,2003-12-15,100,4.19760286
Yelarbon State Forest/2004/W/2,WF,OUT,QPWS,2003-12-16,2003-12-16,90,15.84984656
Herberton Range Regional Park/2004/W/1,WF,OUT,QPWS,2003-12-16,2003-12-16,50,1.70275621
Ravenshoe State Forest 3/2004/W/1,WF,OUT,QPWS,2003-12-19,2003-12-19,80,487.0358454
Ravenshoe State Forest 3/2004/W/2,WF,OUT,QPWS,2003-12-19,2003-12-19,95,10.50215536
Wondai State Forest/2003/W/10,WF,OUT,QPWS,2003-12-22,2003-12-22,90,75.11848888
Russell River National Park/2003/W/1,WF,OUT,QPWS,2003-12-24,2003-12-24,90,19.04203908
Barakula State Forest/2003/W/4,WF,OUT,QPWS,2003-12-26,2003-12-26,90,0.25595612
Booroondoo State Forest/2004/W/1,WF,OUT,QPWS,2003-12-28,2003-12-28,100,2.40705789
Lockyer National Park/2003/W/1,WF,OUT,QPWS,2003-12-30,2003-12-30,90,1541.794054
Carnarvon National Park/2003/W/1,WF,OUT,QPWS,2003-12-31,2003-12-31,60,54.46169655
Helidon Hills/2004/W/1,WF,OUT,QPWS,2004-01-01,2004-01-01,90,123.1334859
Noosa National Park/2003/W/2,WF,OUT,QPWS,2004-01-01,2004-01-01,95,21.65282461
Noosa National Park/2004/W/1,WF,OUT,QPWS,2004-01-01,2004-01-01,95,1.14005412
Koombooloomba National Park/2004/W/1,WF,OUT,QPWS,2004-01-01,2004-01-01,95,922.6662803
Townsville Town Common Regional Park/2004/W/1,WF,OUT,QPWS,2004-01-03,2004-01-03,0,7.25160432
Wondai State Forest/2004/W/1,WF,OUT,QPWS,2004-01-09,2004-01-09,90,147.5335722
Ravenshoe Forest Reserve 1/2004/W/1,WF,OUT,QPWS,2004-01-15,2004-01-15,95,392.3983384
Whetstone State Forest/2004/W/1,WF,OUT,QPWS,2004-02-01,2004-02-01,80,50.67640094
Whetstone State Forest/2004/W/2,WF,OUT,QPWS,2004-02-17,2004-02-17,50,5.1912702
Baldy Mountain Forest Reserve/2004/W/2,WF,OUT,QPWS,2004-04-01,2004-04-01,95,1.4365756
Blackbraes Regional Park/2005/W/1,WF,OUT,QPWS,2004-04-15,2004-04-15,90,22.41576108
Wondai State Forest/2004/W/2,WF,OUT,QPWS,2004-05-13,2004-05-13,60,2.00177338
Nangur National Park/2004/W/1,WF,OUT,QPWS,2004-05-14,2004-05-14,40,0.30649368
Carnarvon National Park/2004/W/9,WF,OUT,QPWS,2004-05-19,2004-05-19,100,270.488825
D'Aguilar South/2004/W/1,WF,OUT,QPWS,2004-05-25,2004-05-25,90,3.55716301
Byfield Regional Park/2004/W/1,WF,OUT,QPWS,2004-05-26,2004-05-26,90,19.74085302
Wondai/2004/W/1,WF,OUT,QPWS,2004-06-14,2004-06-14,50,64.0748225
Bribie Island National Park/2004/W/2,WF,OUT,QPWS,2004-06-15,2004-06-15,100,0.00339057
Bellthorpe National Park/2004/W/1,WF,OUT,QPWS,2004-06-16,2004-06-16,80,25.04908129
Clemant State Forest/2004/W/1,WF,OUT,QPWS,2004-06-16,2004-06-16,60,3974.326283
Venman Bushland National Park/2004/W/1,WF,OUT,QPWS,2004-06-25,2004-06-25,85,3.44625959
